sales_id,month_name,month,quarter,year,is_weekend,gender,customer_country,customer_state,customer_city,category,brand,product_name,region,store_country,store_city,quantity_sold,unit_price,discount,total_amount
665,October,10,4,2024,0,M,Kazakhstan,Kentucky,South Jaime,Toys,BrandA,Person Can,North,Barbados,Port Ryanland,6,848.9,2.75,5090.65
666,July,7,3,2024,0,M,Suriname,Colorado,Brandichester,Home & Kitchen,BrandA,Method Clearly,Central,Bangladesh,Perezview,3,824.85,31.89,2442.66
667,January,1,1,2025,0,F,Zimbabwe,Georgia,Craigport,Sports,BrandE,Get In,Central,Ukraine,Clarkshire,2,668.24,4.73,1331.75
668,January,1,1,2025,0,M,Japan,Nevada,Wilsonside,Toys,BrandE,Late Yeah,East,Bhutan,Daytown,1,517.28,21.22,496.06
669,November,11,4,2023,1,M,Comoros,New York,Hannaberg,Home & Kitchen,BrandC,Box Need,West,Venezuela,Lake Sethfurt,7,230.88,37.99,1578.17
670,May,5,2,2025,0,F,Tajikistan,Mississippi,New Jasmineborough,Clothing,BrandA,Despite Also,West,Botswana,Kimberlyshire,5,57.98,30.03,259.87
671,November,11,4,2023,1,F,Martinique,Indiana,Jessicashire,Clothing,BrandE,How Way,Central,Malawi,Lake Hollyside,9,872.24,44.68,7805.48
672,February,2,1,2025,0,M,Northern Mariana Islands,Maryland,Reyeshaven,Clothing,BrandD,Too Professor,Central,United Kingdom,Michaelfort,3,19.24,37.12,20.6
673,November,11,4,2024,0,F,Niue,Virginia,Hernandezfort,Toys,BrandD,Will Peace,West,Bolivia,Port Matthewhaven,5,514.38,33.67,2538.23
674,February,2,1,2025,0,F,Nauru,Tennessee,New Benjamin,Clothing,BrandB,Half Garden,Central,Ukraine,Clarkshire,9,466.93,3.55,4198.82
675,June,6,2,2024,0,F,Hungary,Wisconsin,Mosesfort,Clothing,BrandC,Figure Method,Central,Botswana,Bowersland,1,557.88,49.78,508.1
676,May,5,2,2025,0,F,Poland,New Mexico,South Brett,Clothing,BrandC,Fill Computer,West,Samoa,Prestonmouth,4,979.03,10.68,3905.44
677,April,4,2,2024,0,F,Malawi,Oklahoma,East Jeffrey,Electronics,BrandD,Discussion Stop,South,Nauru,Port Shelley,1,891.04,13.68,877.36
678,June,6,2,2024,0,M,North Macedonia,Maine,East Jillport,Toys,BrandD,Tv Various,North,Ethiopia,Ramirezhaven,7,211.49,10.32,1470.11
679,June,6,2,2025,0,F,Mauritania,Iowa,South Amber,Home & Kitchen,BrandA,Likely Really,North,Denmark,South Michaelfurt,4,105.48,25.85,396.07
680,November,11,4,2023,0,F,Congo,Rhode Island,North Jerrymouth,Sports,BrandC,Young Everything,North,Barbados,Port Ryanland,5,321.87,13.45,1595.9
681,February,2,1,2025,0,M,China,Maryland,North Jennifer,Clothing,BrandE,Enter Area,South,Cocos (Keeling) Islands,Brooksville,3,362.07,28.36,1057.85
682,December,12,4,2023,0,M,China,Maryland,North Jennifer,Clothing,BrandE,Law Economy,East,Montenegro,Port Kevinberg,8,831.73,16.09,6637.75
683,November,11,4,2024,0,F,Estonia,California,East Madisonshire,Clothing,BrandB,No Certain,South,Jamaica,Deleonmouth,2,198.54,26.21,370.87
684,April,4,2,2025,1,F,Grenada,Illinois,Heidifurt,Toys,BrandE,Late Yeah,Central,British Virgin Islands,Guerraside,9,273.64,7.18,2455.58
685,December,12,4,2023,1,F,Mozambique,Arizona,East Katherineborough,Sports,BrandA,Thing Probably,West,Nauru,South Spencershire,9,72.28,31.54,618.98
686,November,11,4,2024,1,M,Antarctica (the territory South of 60 deg S),Oklahoma,Stevenhaven,Toys,BrandC,Experience She,East,Finland,North Stacyport,2,413.06,4.22,821.9
687,May,5,2,2024,1,F,Svalbard & Jan Mayen Islands,South Dakota,Walkerton,Home & Kitchen,BrandE,My Rise,Central,Bangladesh,Perezview,3,859.88,29.55,2550.09
688,October,10,4,2025,0,M,Poland,New Mexico,South Charlesberg,Toys,BrandB,Blue Mission,West,Samoa,Prestonmouth,2,565.42,33.67,1097.17
689,October,10,4,2023,1,M,Egypt,North Dakota,Lake Willie,Toys,BrandA,So Serve,Central,Bulgaria,New Melissa,10,178.68,36.43,1750.37
690,January,1,1,2025,1,F,San Marino,Wisconsin,Port Michael,Toys,BrandD,Claim Former,North,Denmark,South Michaelfurt,4,333.33,14.37,1318.95
691,November,11,4,2023,1,M,Comoros,North Dakota,Jenniferview,Clothing,BrandB,Interest That,West,Venezuela,Lake Sethfurt,7,845.11,48.21,5867.56
692,January,1,1,2025,0,F,Greece,Kentucky,Swansontown,Books,BrandE,Work Hour,East,Costa Rica,Jamieport,5,727.96,15.84,3623.96
693,April,4,2,2024,0,M,Dominica,Maryland,Griffinhaven,Books,BrandD,Pretty All,South,Fiji,Angelaton,9,221.84,19.02,1977.54
694,February,2,1,2025,0,M,Greece,Mississippi,Karinaland,Clothing,BrandC,Find Page,Central,Ukraine,Clarkshire,3,462.86,12.27,1376.31
695,February,2,1,2024,1,F,Malawi,Oklahoma,East Jeffrey,Clothing,BrandA,Back Travel,East,Palestinian Territory,Nguyenside,7,848.73,38.92,5902.19
696,June,6,2,2024,0,M,Turks and Caicos Islands,Georgia,West Antonio,Books,BrandC,Special Community,East,Bhutan,Daytown,9,300.92,47.29,2660.99
697,July,7,3,2024,0,M,Afghanistan,Mississippi,Carlsonville,Electronics,BrandB,Director Note,East,Switzerland,Charleneshire,2,299.12,23.96,574.28
698,October,10,4,2025,1,M,Myanmar,Delaware,Crystalmouth,Home & Kitchen,BrandD,During On,South,Venezuela,Jonathontown,7,340.58,39.0,2345.06
699,March,3,1,2024,1,F,Guernsey,South Dakota,Cooperport,Clothing,BrandE,Campaign Expert,South,Cocos (Keeling) Islands,Brooksville,3,896.34,9.14,2679.88
700,February,2,1,2024,0,M,Turks and Caicos Islands,Georgia,West Antonio,Sports,BrandE,Center Born,West,Benin,Lopezchester,9,647.49,37.67,5789.74
701,January,1,1,2025,0,M,Canada,Vermont,Davidfurt,Electronics,BrandE,Like Cut,East,Montenegro,Port Kevinberg,8,476.25,49.43,3760.57
702,December,12,4,2024,0,F,New Caledonia,North Dakota,Waltersfort,Sports,BrandA,Successful Use,West,Samoa,Prestonmouth,4,450.63,46.96,1755.56
703,June,6,2,2024,0,M,Serbia,New York,Apriltown,Clothing,BrandC,Long Significant,East,Costa Rica,Jamieport,10,406.15,2.28,4059.22
704,January,1,1,2025,0,M,Kiribati,South Dakota,Dannybury,Electronics,BrandD,Dinner Whose,Central,United Kingdom,Michaelfort,1,883.85,5.12,878.73
705,June,6,2,2024,1,M,Korea,Iowa,Allenburgh,Books,BrandB,West With,South,United States Virgin Islands,South Ryan,3,64.92,17.38,177.38
706,January,1,1,2024,0,F,Germany,Texas,Davidburgh,Electronics,BrandB,Alone Song,East,Bhutan,Daytown,3,501.26,3.88,1499.9
707,April,4,2,2024,0,F,Reunion,Kentucky,East Destinybury,Clothing,BrandB,Side Meeting,North,Singapore,West Josephton,3,309.2,45.78,881.82
708,August,8,3,2025,0,M,Cote d'Ivoire,Michigan,North Stevenside,Home & Kitchen,BrandB,Father Great,Central,Botswana,Bowersland,5,730.15,21.21,3629.54
709,September,9,3,2025,0,M,Ireland,Alabama,Grosston,Clothing,BrandA,Finish Reveal,South,Jamaica,Deleonmouth,4,179.23,34.29,682.63
710,May,5,2,2025,0,M,Germany,Nevada,New Williamside,Books,BrandD,Realize Face,Central,Bangladesh,Perezview,5,322.54,17.59,1595.11
711,February,2,1,2025,1,M,Slovenia,North Carolina,Jonland,Sports,BrandD,Modern Employee,North,El Salvador,Toddchester,9,636.9,24.23,5707.87
712,May,5,2,2025,0,F,Turkmenistan,Alaska,New Robertborough,Sports,BrandC,Account Cause,West,Bolivia,Port Matthewhaven,4,921.81,0.88,3686.36
713,February,2,1,2024,0,M,Azerbaijan,West Virginia,Maureenchester,Sports,BrandE,Road Price,East,Switzerland,Charleneshire,5,558.49,6.99,2785.46
714,June,6,2,2025,0,F,Iraq,Georgia,Bennettchester,Books,BrandD,Bag Blood,Central,Norway,East Jessica,2,750.23,28.84,1471.62
715,September,9,3,2025,0,M,Serbia,Kentucky,Haleshire,Home & Kitchen,BrandA,Us Air,North,Denmark,South Michaelfurt,6,13.05,31.02,47.28
716,November,11,4,2024,0,M,Timor-Leste,Texas,East Justinville,Clothing,BrandB,Worry Major,East,Costa Rica,Jamieport,4,610.92,29.83,2413.85
717,June,6,2,2024,0,M,Saint Helena,Oklahoma,East Michael,Toys,BrandA,Good Both,Central,Botswana,Bowersland,10,126.62,25.57,1240.63
718,October,10,4,2025,0,F,Saudi Arabia,Tennessee,Wilsonville,Clothing,BrandC,Along Professor,Central,Norway,East Jessica,1,636.1,0.87,635.23
719,July,7,3,2025,0,F,Poland,Pennsylvania,Nelsonmouth,Sports,BrandE,Customer Computer,North,Ethiopia,Ramirezhaven,8,805.3,36.77,6405.63
720,November,11,4,2024,0,F,Guernsey,South Dakota,Cooperport,Books,BrandC,Least Detail,West,Botswana,Kimberlyshire,6,385.86,39.68,2275.48
721,January,1,1,2025,0,M,American Samoa,Colorado,Lake Renee,Clothing,BrandE,Line Or,South,Fiji,Angelaton,2,914.93,19.56,1810.3
722,August,8,3,2024,0,M,Lebanon,Maine,New Jeremyport,Clothing,BrandD,Cell Last,West,Nicaragua,South Brianhaven,10,328.46,9.75,3274.85
723,December,12,4,2024,1,M,Togo,Tennessee,Smithtown,Home & Kitchen,BrandE,Tax Commercial,Central,Christmas Island,New Paultown,4,862.03,2.75,3445.37
724,December,12,4,2024,1,M,Yemen,Colorado,South Joshuahaven,Electronics,BrandD,Eight Trade,East,Costa Rica,Jamieport,3,363.98,36.34,1055.6
725,May,5,2,2024,1,F,San Marino,Wisconsin,Stewartside,Electronics,BrandB,Environment Performance,East,Bhutan,Daytown,1,584.62,44.41,540.21
726,January,1,1,2024,0,F,Tuvalu,West Virginia,Lake Frederick,Toys,BrandB,Help Tree,South,United States Virgin Islands,South Ryan,8,714.39,46.71,5668.41
727,April,4,2,2025,0,M,Marshall Islands,Rhode Island,Brendachester,Books,BrandB,Way Glass,North,New Caledonia,Jeffreyberg,7,943.29,9.71,6593.32
728,March,3,1,2024,0,M,Switzerland,North Dakota,Cindyville,Sports,BrandE,Fly Bill,West,Venezuela,Lake Sethfurt,9,372.87,47.72,3308.11
729,July,7,3,2024,0,F,Myanmar,West Virginia,South Danielleburgh,Sports,BrandC,Wait Compare,North,Denmark,South Michaelfurt,6,808.01,16.35,4831.71
730,September,9,3,2025,1,M,Austria,Kentucky,New Kara,Home & Kitchen,BrandA,Respond Tv,West,Indonesia,Ramirezfurt,3,902.12,19.22,2687.14
731,October,10,4,2024,0,F,Singapore,New Mexico,North Kyleburgh,Electronics,BrandE,Like Cut,East,Bhutan,Daytown,4,874.82,32.92,3466.36
732,June,6,2,2025,0,F,Turkmenistan,Missouri,South Nancy,Sports,BrandC,Ask Eat,East,Montenegro,Port Kevinberg,6,933.16,44.28,5554.68
733,August,8,3,2025,0,F,Gibraltar,Texas,Roberthaven,Sports,BrandC,Car Report,Central,Christmas Island,New Paultown,3,155.79,48.6,418.77
734,July,7,3,2025,0,F,Belarus,Hawaii,Williamview,Toys,BrandA,Good Both,Central,Malawi,Lake Hollyside,4,292.77,39.77,1131.31
735,February,2,1,2025,0,M,Sao Tome and Principe,Oregon,Grayview,Sports,BrandC,Special Stage,West,Venezuela,Lake Sethfurt,3,23.31,34.02,35.91
736,May,5,2,2024,1,F,Senegal,Idaho,Penafort,Electronics,BrandC,At High,West,Congo,Gibsonhaven,6,242.97,28.44,1429.38
737,March,3,1,2024,0,M,Norway,Vermont,New Felicia,Toys,BrandB,Investment Listen,South,Panama,Lake Johnhaven,3,413.05,48.2,1190.95
738,October,10,4,2025,0,F,Burundi,Pennsylvania,Coryville,Sports,BrandD,Mean Blood,West,Venezuela,Lake Sethfurt,8,628.22,43.33,4982.43
739,November,11,4,2024,1,F,Armenia,Louisiana,Port Virginia,Sports,BrandB,Garden Arrive,West,Benin,Lopezchester,8,562.11,44.67,4452.21
740,March,3,1,2025,0,M,Tokelau,Washington,Guerreromouth,Books,BrandD,Deal Could,West,Congo,Gibsonhaven,6,187.76,21.33,1105.23
741,June,6,2,2024,0,F,Mauritania,Hawaii,New Darren,Sports,BrandD,Billion Base,East,Aruba,North Matthew,2,89.06,7.87,170.25
742,July,7,3,2025,0,M,Singapore,California,Davidbury,Electronics,BrandA,Hope Traditional,South,Nauru,Port Shelley,1,191.03,32.46,158.57
743,October,10,4,2024,1,F,United States Virgin Islands,Louisiana,Shannonside,Clothing,BrandC,Step Yes,Central,Ukraine,Clarkshire,3,339.71,19.01,1000.12
744,May,5,2,2024,0,F,Morocco,Connecticut,Port Marcbury,Sports,BrandC,Culture None,Central,Norway,East Jessica,6,711.74,29.19,4241.25
745,September,9,3,2024,1,F,Bolivia,Washington,West Lawrence,Toys,BrandA,Pass Resource,East,Costa Rica,Jamieport,4,672.99,6.94,2685.02
746,June,6,2,2024,0,F,Turkmenistan,New Jersey,West Michaelside,Books,BrandE,Involve Those,East,Bhutan,Daytown,9,811.94,48.14,7259.32
747,March,3,1,2024,0,F,Guinea,New York,New Sonya,Electronics,BrandE,Wide At,South,Jordan,Kevinville,1,243.8,0.48,243.32
748,February,2,1,2025,0,F,Kuwait,Colorado,West Beth,Toys,BrandA,So Serve,Central,Sudan,Whitneyborough,2,925.13,7.49,1842.77
749,August,8,3,2024,0,M,Antarctica (the territory South of 60 deg S),Oklahoma,Stevenhaven,Electronics,BrandE,Number Couple,West,Nicaragua,South Brianhaven,2,39.75,4.33,75.17
750,November,11,4,2024,1,M,Mozambique,New York,Petersonstad,Books,BrandE,Together Identify,South,Venezuela,Jonathontown,8,319.81,33.74,2524.74
751,December,12,4,2024,0,M,Solomon Islands,Washington,New Sarah,Toys,BrandE,Position Force,Central,Ukraine,Clarkshire,2,754.86,40.0,1469.72
752,October,10,4,2024,1,M,Lebanon,Maryland,Snydershire,Home & Kitchen,BrandD,Simple Leave,Central,Christmas Island,New Paultown,6,172.81,27.65,1009.21
753,July,7,3,2025,1,M,Uruguay,Massachusetts,New Mitchellville,Home & Kitchen,BrandA,Race Across,Central,United Kingdom,Michaelfort,4,666.05,11.16,2653.04
754,September,9,3,2024,0,F,Tajikistan,Mississippi,New Jasmineborough,Home & Kitchen,BrandB,Father Great,West,Benin,Lopezchester,1,60.76,25.59,35.17
755,July,7,3,2024,1,F,United States of America,New Mexico,Nolanview,Toys,BrandB,Listen Discover,South,Fiji,Angelaton,6,442.78,40.31,2616.37
756,August,8,3,2025,0,M,Jamaica,South Dakota,Rebeccafurt,Electronics,BrandC,I Recently,Central,United Kingdom,Michaelfort,8,599.24,35.75,4758.17
757,January,1,1,2025,1,F,Saint Lucia,Arizona,Sherryview,Clothing,BrandA,My Hard,West,Bolivia,Port Matthewhaven,4,638.73,9.66,2545.26
758,September,9,3,2025,0,F,Romania,Delaware,South David,Books,BrandB,That Red,East,Palestinian Territory,Nguyenside,7,211.0,3.01,1473.99
759,October,10,4,2025,1,F,Saint Kitts and Nevis,Maryland,East Ashleyshire,Home & Kitchen,BrandE,Decision Condition,East,Costa Rica,Jamieport,4,974.75,21.86,3877.14
760,December,12,4,2023,0,F,Pakistan,New York,North Jennifer,Clothing,BrandE,Law Economy,East,Palestinian Territory,Nguyenside,6,874.52,31.72,5215.4
761,October,10,4,2024,0,M,Kiribati,South Dakota,Dannybury,Electronics,BrandC,Difficult Foreign,North,New Caledonia,Jeffreyberg,4,231.38,37.91,887.61
762,September,9,3,2024,0,M,New Zealand,Montana,West Victoriaview,Clothing,BrandC,Find Page,East,Hong Kong,East Ariel,10,647.13,41.18,6430.12
763,February,2,1,2024,0,M,Finland,Michigan,West Andrea,Electronics,BrandA,Meet Key,Central,British Virgin Islands,Guerraside,6,483.75,28.69,2873.81
764,February,2,1,2024,1,M,Serbia,New York,Apriltown,Home & Kitchen,BrandA,Across Vote,East,Palestinian Territory,Nguyenside,6,277.27,17.94,1645.68
765,January,1,1,2025,1,F,Bermuda,Alaska,Darlenetown,Home & Kitchen,BrandA,Make System,East,Palestinian Territory,Nguyenside,5,251.85,3.71,1255.54
766,April,4,2,2025,0,F,Puerto Rico,Alabama,Port Aaron,Clothing,BrandE,Enter Area,North,Montenegro,Tylerhaven,6,245.49,25.78,1447.16
767,July,7,3,2024,0,M,Vietnam,Oregon,Davidport,Toys,BrandD,Respond Fine,Central,Botswana,Bowersland,2,962.79,7.75,1917.83
768,March,3,1,2024,0,M,Mongolia,South Carolina,Richardsview,Electronics,BrandB,Available Take,Central,Botswana,Bowersland,5,233.74,16.41,1152.29
769,July,7,3,2024,1,F,Montenegro,Utah,Bradfordview,Home & Kitchen,BrandB,Will State,East,Bhutan,Daytown,6,312.8,49.96,1826.84
770,September,9,3,2024,0,M,Colombia,Mississippi,West Isaacmouth,Clothing,BrandB,Interest That,South,Nauru,Port Shelley,9,213.51,10.45,1911.14
771,July,7,3,2024,0,M,Sri Lanka,Illinois,South Pamela,Clothing,BrandE,Network Property,South,Fiji,Angelaton,6,13.41,44.34,36.12
772,February,2,1,2025,1,F,Algeria,Alabama,Lake Rebecca,Sports,BrandB,Garden Arrive,Central,Egypt,South Kyle,1,281.81,3.77,278.04
773,October,10,4,2023,1,F,Kiribati,Oregon,Harrisonshire,Books,BrandB,Moment Analysis,East,Palestinian Territory,Nguyenside,4,388.1,15.32,1537.08
774,July,7,3,2025,1,F,Bulgaria,Louisiana,New Darrenside,Electronics,BrandB,Government Maintain,East,Costa Rica,Jamieport,10,213.98,44.49,2095.31
775,May,5,2,2024,0,M,Luxembourg,Kansas,Clarkside,Electronics,BrandC,Break Visit,North,Ethiopia,Ramirezhaven,6,877.5,0.66,5264.34
776,February,2,1,2025,1,F,Malawi,Idaho,Taylorshire,Clothing,BrandC,Send Story,South,Jamaica,Deleonmouth,6,800.11,41.97,4758.69
777,August,8,3,2025,0,M,Uganda,Kentucky,North Malloryburgh,Electronics,BrandB,Beat Summer,East,Hong Kong,East Ariel,6,918.3,5.53,5504.27
778,August,8,3,2025,1,M,Bouvet Island (Bouvetoya),North Dakota,North Samuel,Toys,BrandA,Good Both,West,Benin,Lopezchester,5,261.53,48.19,1259.46
779,September,9,3,2025,1,F,United States of America,Illinois,Wongside,Sports,BrandA,President Respond,Central,United Kingdom,Michaelfort,3,739.12,5.28,2212.08
780,December,12,4,2024,0,F,Bosnia and Herzegovina,Connecticut,South Sandra,Home & Kitchen,BrandA,Identify Family,West,Benin,Lopezchester,10,768.44,14.31,7670.09
781,May,5,2,2025,0,M,Singapore,California,Davidbury,Electronics,BrandE,Reality Young,North,Trinidad and Tobago,Hawkinsfurt,4,769.01,48.09,3027.95
782,November,11,4,2024,0,F,Benin,New York,Bradyfurt,Home & Kitchen,BrandA,Respond Tv,South,Jordan,Kevinville,9,624.73,30.49,5592.08
783,April,4,2,2025,1,F,Benin,New Hampshire,New William,Sports,BrandD,Approach Sing,West,Venezuela,Lake Sethfurt,3,462.91,37.73,1351.0
784,December,12,4,2023,0,F,United States Virgin Islands,Louisiana,Shannonside,Sports,BrandA,Also Audience,North,Singapore,West Josephton,5,114.78,20.58,553.32
785,February,2,1,2024,0,M,Samoa,Virginia,Lake Hollyside,Sports,BrandD,Garden Republican,Central,Norway,East Jessica,3,83.11,48.47,200.86
786,August,8,3,2024,0,M,Somalia,West Virginia,Millsville,Electronics,BrandA,Answer Rich,Central,Malawi,Lake Hollyside,8,797.63,23.94,6357.1
787,January,1,1,2025,1,M,Singapore,California,Davidbury,Electronics,BrandB,Face That,East,Palestinian Territory,Nguyenside,5,305.66,6.28,1522.02
788,October,10,4,2025,0,M,Solomon Islands,North Dakota,Douglasmouth,Clothing,BrandE,Say Here,South,Jamaica,Deleonmouth,8,587.33,30.96,4667.68
789,July,7,3,2024,0,F,Fiji,Minnesota,Rowlandside,Home & Kitchen,BrandB,Read Near,South,United States Virgin Islands,South Ryan,7,559.35,49.03,3866.42
790,August,8,3,2024,0,M,Seychelles,Arkansas,Whitechester,Sports,BrandA,Collection Officer,South,Barbados,Aprilhaven,7,650.95,30.49,4526.16
791,December,12,4,2023,1,F,Benin,New Hampshire,New William,Electronics,BrandE,Require Bad,South,Tuvalu,Port Tinaland,8,970.44,40.03,7723.49
792,August,8,3,2024,0,F,Romania,Oklahoma,West Ian,Clothing,BrandB,Part Right,North,Trinidad and Tobago,Hawkinsfurt,1,126.59,16.68,109.91
793,May,5,2,2024,1,M,Estonia,Florida,New Aprilhaven,Sports,BrandA,Model Exist,North,Ethiopia,Ramirezhaven,8,533.7,42.48,4227.12
794,March,3,1,2025,0,F,Algeria,Alabama,Lake Rebecca,Clothing,BrandB,Over Fill,West,Botswana,Kimberlyshire,7,503.66,28.61,3497.01
795,August,8,3,2025,1,F,Kiribati,Hawaii,West Maryville,Clothing,BrandD,Rise Dinner,North,Montenegro,Tylerhaven,2,928.37,38.32,1818.42
796,February,2,1,2025,0,F,Burkina Faso,California,Port Lindsay,Clothing,BrandA,Huge Change,East,Montenegro,Port Kevinberg,8,121.64,43.7,929.42
797,October,10,4,2024,0,F,Mongolia,Kentucky,Nelsonchester,Home & Kitchen,BrandD,Include Our,East,Costa Rica,Jamieport,1,280.04,8.05,271.99
798,June,6,2,2024,0,M,Heard Island and McDonald Islands,New Hampshire,Port David,Sports,BrandD,Receive Total,Central,Christmas Island,New Paultown,6,152.88,48.28,869.0
799,October,10,4,2023,0,F,United States Virgin Islands,Louisiana,Shannonside,Clothing,BrandE,Force Wife,South,Barbados,Aprilhaven,10,929.1,48.89,9242.11
800,July,7,3,2025,0,M,Zambia,Idaho,Kellerhaven,Sports,BrandE,Over Story,North,Denmark,South Michaelfurt,10,21.42,40.0,174.2
801,April,4,2,2024,1,F,France,Virginia,South Randy,Toys,BrandE,Air War,South,Venezuela,Jonathontown,3,635.45,28.55,1877.8
802,May,5,2,2024,0,F,Papua New Guinea,Nevada,East Josephstad,Sports,BrandB,Them Simply,East,Costa Rica,Jamieport,8,795.92,42.81,6324.55
803,April,4,2,2024,0,F,Oman,Vermont,East Joshuamouth,Home & Kitchen,BrandB,Final Decide,East,Montenegro,Port Kevinberg,8,192.87,36.23,1506.73
804,December,12,4,2023,1,M,Luxembourg,Kansas,Clarkside,Clothing,BrandD,Cell Last,Central,British Virgin Islands,Guerraside,10,509.45,44.95,5049.55
805,January,1,1,2025,1,F,Falkland Islands (Malvinas),Louisiana,South Dennis,Toys,BrandA,Of Sport,West,Bolivia,Port Matthewhaven,8,850.28,22.41,6779.83
806,June,6,2,2024,1,M,Gambia,Alaska,Ryanstad,Clothing,BrandB,Sense Who,North,Montenegro,Tylerhaven,4,694.23,40.41,2736.51
807,September,9,3,2024,1,F,Algeria,Arizona,Lake Earlview,Toys,BrandD,Decade Ask,South,Nauru,Port Shelley,8,754.18,22.01,6011.43
808,October,10,4,2024,0,M,Uganda,Kentucky,North Malloryburgh,Home & Kitchen,BrandB,Father Great,North,Denmark,South Michaelfurt,1,998.09,36.48,961.61
809,April,4,2,2024,1,M,Mozambique,New York,Petersonstad,Toys,BrandC,Response White,South,United States Virgin Islands,South Ryan,5,942.86,27.54,4686.76
810,May,5,2,2024,1,M,Croatia,Florida,Williamsberg,Sports,BrandC,Senior Draw,North,Barbados,Port Ryanland,4,636.59,25.38,2520.98
811,September,9,3,2024,0,F,Panama,Kansas,Lake Vanessafort,Sports,BrandE,Customer Computer,Central,Bangladesh,Perezview,4,280.4,18.42,1103.18
812,October,10,4,2023,0,M,Swaziland,West Virginia,Port Sandra,Electronics,BrandB,Later Ground,South,Fiji,Angelaton,8,666.73,17.72,5316.12
813,October,10,4,2023,0,F,Mali,Vermont,West Donnashire,Clothing,BrandE,Network Property,Central,Norway,East Jessica,8,721.74,12.41,5761.51
814,July,7,3,2024,0,F,Guinea,New York,New Sonya,Electronics,BrandC,Summer Result,West,Indonesia,Ramirezfurt,9,454.9,10.81,4083.29
815,January,1,1,2024,0,M,Kazakhstan,Connecticut,Bakerstad,Toys,BrandE,Drop Watch,East,Aruba,North Matthew,9,504.68,44.09,4498.03
