ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,CustomerName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,ShipperName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10515,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1997-05-23 00:00:00.000,Speedy Express,16,Pavlova,17.45,50,0.0,872.5,204.47
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10515,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1997-05-23 00:00:00.000,Speedy Express,27,Schoggi Schokolade,43.9,120,0.0,5268.0,204.47
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10515,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1997-05-23 00:00:00.000,Speedy Express,33,Geitost,2.5,16,0.15,34.0,204.47
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10515,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1997-05-23 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.0,84,0.15,2427.6,204.47
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10516,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,18,Carnarvon Tigers,62.5,25,0.1,1406.25,62.78
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10516,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,41,Jack's New England Clam Chowder,9.65,80,0.1,694.8000000000001,62.78
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10516,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,42,Singaporean Hokkien Fried Mee,14.0,20,0.0,280.0,62.78
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,0,10517,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-04-29 00:00:00.000,Federal Shipping,52,Filo Mix,7.0,6,0.0,42.0,32.07
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,0,10517,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-04-29 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.0,4,0.0,220.00000000000003,32.07
North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,NORTS,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,0,10517,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-04-29 00:00:00.000,Federal Shipping,70,Outback Lager,15.0,6,0.0,90.0,32.07
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10518,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,1997-05-05 00:00:00.000,United Package,24,Guaraná Fantástica,4.5,5,0.0,22.5,218.15
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10518,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,1997-05-05 00:00:00.000,United Package,38,Côte de Blaye,263.5,15,0.0,3952.5,218.15
Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,0,10518,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,1997-05-05 00:00:00.000,United Package,44,Gula Malacca,19.45,9,0.0,175.04999999999998,218.15
Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,CHOPS,Chop-suey Chinese,Hauptstr. 29,Bern,,3012,Switzerland,0,10519,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,10,Ikura,31.0,16,0.05,471.2,91.76
Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,CHOPS,Chop-suey Chinese,Hauptstr. 29,Bern,,3012,Switzerland,0,10519,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,56,Gnocchi di nonna Alice,38.0,40,0.0,1520.0,91.76
Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,CHOPS,Chop-suey Chinese,Hauptstr. 29,Bern,,3012,Switzerland,0,10519,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,1997-05-01 00:00:00.000,Federal Shipping,60,Camembert Pierrot,34.0,10,0.05,323.0,91.76
Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,0,10520,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-01 00:00:00.000,Speedy Express,24,Guaraná Fantástica,4.5,8,0.0,36.0,13.37
Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,0,10520,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-01 00:00:00.000,Speedy Express,53,Perth Pasties,32.8,5,0.0,164.0,13.37
Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,CACTU,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,0,10521,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-02 00:00:00.000,United Package,35,Steeleye Stout,18.0,3,0.0,54.0,17.22
Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,CACTU,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,0,10521,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-02 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,10,0.0,96.5,17.22
Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,CACTU,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,0,10521,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-02 00:00:00.000,United Package,68,Scottish Longbreads,12.5,6,0.0,75.0,17.22
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10522,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,Speedy Express,1,Chai,18.0,40,0.2,576.0,45.33
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10522,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,Speedy Express,8,Northwoods Cranberry Sauce,40.0,24,0.0,960.0,45.33
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10522,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,Speedy Express,30,Nord-Ost Matjeshering,25.89,20,0.2,414.24,45.33
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10522,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.4,25,0.2,368.0,45.33
Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,SEVES,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,0,10523,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-30 00:00:00.000,United Package,17,Alice Mutton,39.0,25,0.1,877.5,77.63
Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,SEVES,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,0,10523,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-30 00:00:00.000,United Package,20,Sir Rodney's Marmalade,81.0,15,0.1,1093.5,77.63
Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,SEVES,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,0,10523,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-30 00:00:00.000,United Package,37,Gravad lax,26.0,18,0.1,421.2,77.63
Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,SEVES,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,0,10523,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-30 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,6,0.1,52.110000000000014,77.63
Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0,10524,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-07 00:00:00.000,United Package,10,Ikura,31.0,2,0.0,62.0,244.79
Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0,10524,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-07 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,10,0.0,258.9,244.79
Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0,10524,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-07 00:00:00.000,United Package,43,Ipoh Coffee,46.0,60,0.0,2760.0,244.79
Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0,10524,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-07 00:00:00.000,United Package,54,Tourtière,7.45,15,0.0,111.75,244.79
Bon app-,"12, rue des Bouchers",Marseille,,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,,13008,France,0,10525,1997-05-02 00:00:00.000,1997-05-30 00:00:00.000,1997-05-23 00:00:00.000,United Package,36,Inlagd Sill,19.0,30,0.0,570.0,11.06
Bon app-,"12, rue des Bouchers",Marseille,,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,,13008,France,0,10525,1997-05-02 00:00:00.000,1997-05-30 00:00:00.000,1997-05-23 00:00:00.000,United Package,40,Boston Crab Meat,18.4,15,0.1,248.4,11.06
Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,WARTH,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,0,10526,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-15 00:00:00.000,United Package,1,Chai,18.0,8,0.15,122.39999999999999,58.59
Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,WARTH,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,0,10526,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-15 00:00:00.000,United Package,13,Konbu,6.0,10,0.0,60.0,58.59
Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,WARTH,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,0,10526,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-15 00:00:00.000,United Package,56,Gnocchi di nonna Alice,38.0,30,0.15,969.0,58.59
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10527,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-07 00:00:00.000,Speedy Express,4,Chef Anton's Cajun Seasoning,22.0,50,0.1,990.0,41.9
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10527,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-07 00:00:00.000,Speedy Express,36,Inlagd Sill,19.0,30,0.1,513.0,41.9
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10528,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,1997-05-09 00:00:00.000,United Package,11,Queso Cabrales,21.0,3,0.0,63.0,3.35
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10528,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,1997-05-09 00:00:00.000,United Package,33,Geitost,2.5,8,0.2,16.0,3.35
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10528,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,1997-05-09 00:00:00.000,United Package,72,Mozzarella di Giovanni,34.8,9,0.0,313.2,3.35
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10529,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,1997-05-09 00:00:00.000,United Package,55,Pâté chinois,24.0,14,0.0,336.0,66.69
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10529,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,1997-05-09 00:00:00.000,United Package,68,Scottish Longbreads,12.5,20,0.0,250.0,66.69
Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,MAISD,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,0,10529,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,1997-05-09 00:00:00.000,United Package,69,Gudbrandsdalsost,36.0,10,0.0,360.0,66.69
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10530,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-12 00:00:00.000,United Package,17,Alice Mutton,39.0,40,0.0,1560.0,339.22
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10530,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-12 00:00:00.000,United Package,43,Ipoh Coffee,46.0,25,0.0,1150.0,339.22
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10530,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-12 00:00:00.000,United Package,61,Sirop d'érable,28.5,20,0.0,570.0,339.22
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10530,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-12 00:00:00.000,United Package,76,Lakkalikööri,18.0,50,0.0,900.0,339.22
Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,OCEAN,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,0,10531,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,59,Raclette Courdavault,55.0,2,0.0,110.00000000000001,8.12
Eastern Connection,35 King George,London,,WX3 6FW,UK,EASTC,Eastern Connection,35 King George,London,,WX3 6FW,UK,0,10532,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,1997-05-12 00:00:00.000,Federal Shipping,30,Nord-Ost Matjeshering,25.89,15,0.0,388.35,74.46
Eastern Connection,35 King George,London,,WX3 6FW,UK,EASTC,Eastern Connection,35 King George,London,,WX3 6FW,UK,0,10532,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,1997-05-12 00:00:00.000,Federal Shipping,66,Louisiana Hot Spiced Okra,17.0,24,0.0,408.0,74.46
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10533,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-22 00:00:00.000,Speedy Express,4,Chef Anton's Cajun Seasoning,22.0,50,0.05,1045.0,188.04
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10533,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-22 00:00:00.000,Speedy Express,72,Mozzarella di Giovanni,34.8,24,0.0,835.1999999999998,188.04
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10533,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-22 00:00:00.000,Speedy Express,73,Röd Kaviar,15.0,24,0.05,342.0,188.04
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10534,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-14 00:00:00.000,United Package,30,Nord-Ost Matjeshering,25.89,10,0.0,258.9,27.94
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10534,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-14 00:00:00.000,United Package,40,Boston Crab Meat,18.4,10,0.2,147.20000000000002,27.94
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10534,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-14 00:00:00.000,United Package,54,Tourtière,7.45,10,0.2,59.599999999999994,27.94
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10535,1997-05-13 00:00:00.000,1997-06-10 00:00:00.000,1997-05-21 00:00:00.000,Speedy Express,11,Queso Cabrales,21.0,50,0.1,944.9999999999999,15.64
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10535,1997-05-13 00:00:00.000,1997-06-10 00:00:00.000,1997-05-21 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.4,10,0.1,165.6,15.64
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10535,1997-05-13 00:00:00.000,1997-06-10 00:00:00.000,1997-05-21 00:00:00.000,Speedy Express,57,Ravioli Angelo,19.5,5,0.1,87.75,15.64
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10535,1997-05-13 00:00:00.000,1997-06-10 00:00:00.000,1997-05-21 00:00:00.000,Speedy Express,59,Raclette Courdavault,55.0,15,0.1,742.5,15.64
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10536,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,United Package,12,Queso Manchego La Pastora,38.0,15,0.25,427.50000000000006,58.88
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10536,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,United Package,31,Gorgonzola Telino,12.5,20,0.0,250.0,58.88
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10536,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,United Package,33,Geitost,2.5,30,0.0,75.0,58.88
Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,LEHMS,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,0,10536,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,United Package,60,Camembert Pierrot,34.0,35,0.25,892.5000000000001,58.88
Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,,1203,Switzerland,0,10537,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,31,Gorgonzola Telino,12.5,30,0.0,375.0,78.85
Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,,1203,Switzerland,0,10537,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,51,Manjimup Dried Apples,53.0,6,0.0,318.0,78.85
Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,,1203,Switzerland,0,10537,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,58,Escargots de Bourgogne,13.25,20,0.0,265.0,78.85
Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,,1203,Switzerland,0,10537,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,72,Mozzarella di Giovanni,34.8,21,0.0,730.8,78.85
Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,,1203,Switzerland,0,10537,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Speedy Express,73,Röd Kaviar,15.0,9,0.0,135.0,78.85
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10538,1997-05-15 00:00:00.000,1997-06-12 00:00:00.000,1997-05-16 00:00:00.000,Federal Shipping,70,Outback Lager,15.0,7,0.0,105.0,4.87
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10538,1997-05-15 00:00:00.000,1997-06-12 00:00:00.000,1997-05-16 00:00:00.000,Federal Shipping,72,Mozzarella di Giovanni,34.8,1,0.0,34.8,4.87
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10539,1997-05-16 00:00:00.000,1997-06-13 00:00:00.000,1997-05-23 00:00:00.000,Federal Shipping,13,Konbu,6.0,8,0.0,48.0,12.36
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10539,1997-05-16 00:00:00.000,1997-06-13 00:00:00.000,1997-05-23 00:00:00.000,Federal Shipping,21,Sir Rodney's Scones,10.0,15,0.0,150.0,12.36
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10539,1997-05-16 00:00:00.000,1997-06-13 00:00:00.000,1997-05-23 00:00:00.000,Federal Shipping,33,Geitost,2.5,15,0.0,37.5,12.36
B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,BSBEV,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,0,10539,1997-05-16 00:00:00.000,1997-06-13 00:00:00.000,1997-05-23 00:00:00.000,Federal Shipping,49,Maxilaku,20.0,6,0.0,120.0,12.36
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10540,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-06-13 00:00:00.000,Federal Shipping,3,Aniseed Syrup,10.0,60,0.0,600.0,1007.64
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10540,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-06-13 00:00:00.000,Federal Shipping,26,Gumbär Gummibärchen,31.23,40,0.0,1249.2,1007.64
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10540,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-06-13 00:00:00.000,Federal Shipping,38,Côte de Blaye,263.5,30,0.0,7905.0,1007.64
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10540,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-06-13 00:00:00.000,Federal Shipping,68,Scottish Longbreads,12.5,35,0.0,437.5,1007.64
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10541,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-05-29 00:00:00.000,Speedy Express,24,Guaraná Fantástica,4.5,35,0.1,141.75,68.65
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10541,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-05-29 00:00:00.000,Speedy Express,38,Côte de Blaye,263.5,4,0.1,948.6,68.65
