dataset,relation,row_attributes,column_attributes,value_attribute,num_row_attributes,num_column_attributes,pivot_rows,pivot_columns,pivot_cells,non_nan_density,source_rows,source_columns,relation_type,table_csv_path,total_header_levels,min_header_side_levels
sql_bootcamp,sales_enriched,month_name; quarter,store_city,total_amount,2,1,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,brand; quantity_sold,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,region; quantity_sold,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,region; store_city,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,region; store_country,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,store_city,unit_price,2,1,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,brand; quantity_sold,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,region; quantity_sold,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,region; store_city,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,region; store_country,unit_price,1,2,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,store_city,unit_price,2,1,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,store_city,unit_price,2,1,12,50,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; brand,discount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; region,discount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; brand,discount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; region,discount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; brand,total_amount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; region,total_amount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; brand,total_amount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; region,total_amount,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; brand,unit_price,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month; region,unit_price,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; brand,unit_price,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; region,unit_price,1,2,10,60,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quantity_sold,discount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quantity_sold,discount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quantity_sold,discount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quantity_sold,discount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quantity_sold,total_amount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quantity_sold,total_amount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quantity_sold,total_amount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quantity_sold,total_amount,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quantity_sold,unit_price,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quantity_sold,unit_price,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quantity_sold,unit_price,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quantity_sold,unit_price,1,2,5,120,600,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month; quarter,discount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; month,discount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; quarter,discount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month; quarter,total_amount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; month,total_amount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; quarter,total_amount,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month; quarter,unit_price,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; month,unit_price,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,month_name; quarter,unit_price,1,2,45,12,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,store_country,discount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,store_country,discount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,store_country,discount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,store_country,total_amount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,store_country,total_amount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,store_country,total_amount,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,store_country,unit_price,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,store_country,unit_price,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,store_country,unit_price,2,1,12,45,540,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_city,quantity_sold,discount,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_country,quantity_sold,discount,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_city,quantity_sold,total_amount,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_country,quantity_sold,total_amount,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_city,quantity_sold,unit_price,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region; store_country,quantity_sold,unit_price,2,1,50,10,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_city,discount,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_country,discount,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_city,total_amount,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_country,total_amount,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_city,unit_price,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,region; store_country,unit_price,1,2,10,50,500,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,brand,discount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,region,discount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,brand,discount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,region,discount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,brand,total_amount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,region,total_amount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,brand,total_amount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,region,total_amount,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,brand,unit_price,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; category,region,unit_price,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,brand,unit_price,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; category,region,unit_price,2,1,72,5,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; brand,category,discount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; region,category,discount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; brand,category,discount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; region,category,discount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; brand,category,total_amount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; region,category,total_amount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; brand,category,total_amount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; region,category,total_amount,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; brand,category,unit_price,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; region,category,unit_price,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; brand,category,unit_price,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; region,category,unit_price,2,1,60,6,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month,discount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month_name,discount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month,discount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month_name,discount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month,total_amount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month_name,total_amount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month,total_amount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month_name,total_amount,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month,unit_price,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,month_name,unit_price,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month,unit_price,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,month_name,unit_price,2,1,30,12,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; brand,discount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; region,discount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; brand,discount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; region,discount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; brand,total_amount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; region,total_amount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; brand,total_amount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; region,total_amount,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; brand,unit_price,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month,category; region,unit_price,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; brand,unit_price,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name,category; region,unit_price,1,2,12,30,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month; brand,discount,1,2,6,60,360,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
